[INFO] [1772120679.163207303] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.173327973] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.183240096] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.193326520] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.203331113] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.213323798] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.223462053] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.233274283] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.243250140] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.253478489] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.263331216] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.273279368] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.283332191] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.293331463] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.303386023] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.313296235] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.323352162] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.333243958] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.343238902] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.353268285] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.363454665] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.373243457] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.383259746] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.393463021] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.403270809] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.413267081] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.423317557] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.433294673] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.443323784] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.453308548] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.463354099] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.473252172] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.483261310] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.493341650] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.503287152] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.513276091] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.523273696] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.533266288] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.543211915] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.553208708] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.563259361] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.573321682] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.583280214] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.593294358] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.603301795] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.613376805] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.623286907] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.633242130] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.643355210] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.653279954] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.663297023] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.673297587] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.683342164] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.693250263] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.703251461] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.713612343] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.723263822] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.733360257] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.743267975] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.753281278] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.763271809] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.773264380] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.783297663] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.793247078] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.803254416] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.813237393] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.823265151] [traj_ctrl]: Trajectory queue is empty, doing nothing.
